,QA model,Dataset,embed_title,context_window_size,max_seq_len,doc_stride,max_seq_len_passage,max_seq_len_query,Retriever top-k,QA top-k,Rouge-1,Rouge-2,Rouge-l,Bleu,Answers percent in retrieved documents,VRAM,document embedding time,inference time
194,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,150,256,128,256,64,5,7,0.29699479898122305,0.18711332836089187,0.2767458381587904,0.03805671313661428,0.14705882352941174,0,584.7957592010497,63.733813047409065
195,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,150,256,128,256,64,7,3,0.3176606960568199,0.21406079631702774,0.2975061283261369,0.07092348979617794,0.14705882352941174,0,584.7957592010497,85.82980608940126
196,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,150,256,128,256,64,7,5,0.3008270457365789,0.20179724409843747,0.2885963300524605,0.04383698291171166,0.14705882352941174,0,584.7957592010497,86.29576301574707
197,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,150,256,128,256,64,7,7,0.28993845019986114,0.19155078435725986,0.2774259721217627,0.03546020006056595,0.14705882352941174,0,584.7957592010497,86.10605764389038
198,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,3,3,0.27642557107352805,0.16632507077418862,0.2598805834086378,0.07309307754153031,0.14705882352941174,0,584.7957592010497,36.97949004173279
199,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,3,5,0.26626553852733115,0.16840078774551825,0.26016102150518183,0.05771347989593679,0.14705882352941174,0,584.7957592010497,36.950303316116326
200,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,3,7,0.2875517213919155,0.17100649596757805,0.2751447933065168,0.04576653550932809,0.14705882352941174,0,584.7957592010497,37.04559922218323
201,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,5,3,0.3109324770338849,0.2090909528689182,0.28722399466438153,0.08659780856999551,0.14705882352941174,0,584.7957592010497,62.83733654022217
202,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,5,5,0.3046446860758346,0.20801317325228166,0.2861478517585764,0.04868520464858914,0.14705882352941174,0,584.7957592010497,63.00584125518799
203,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,5,7,0.29699479898122305,0.18711332836089187,0.2767458381587904,0.03805671313661428,0.14705882352941174,0,584.7957592010497,63.11916327476502
204,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,7,3,0.3176606960568199,0.21406079631702774,0.2975061283261369,0.07092348979617794,0.14705882352941174,0,584.7957592010497,85.14263153076172
205,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,7,5,0.3008270457365789,0.20179724409843747,0.2885963300524605,0.04383698291171166,0.14705882352941174,0,584.7957592010497,85.69465589523315
206,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,100,256,64,7,7,0.28993845019986114,0.19155078435725986,0.2774259721217627,0.03546020006056595,0.14705882352941174,0,584.7957592010497,85.5892870426178
207,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,3,3,0.27642557107352805,0.16632507077418862,0.2598805834086378,0.07309307754153031,0.14705882352941174,0,584.7957592010497,36.8599922657013
208,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,3,5,0.26626553852733115,0.16840078774551825,0.26016102150518183,0.05771347989593679,0.14705882352941174,0,584.7957592010497,36.86435341835022
209,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,3,7,0.2875517213919155,0.17100649596757805,0.2751447933065168,0.04576653550932809,0.14705882352941174,0,584.7957592010497,36.985251426696784
210,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,5,3,0.3109324770338849,0.2090909528689182,0.28722399466438153,0.08659780856999551,0.14705882352941174,0,584.7957592010497,63.455883741378784
211,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,5,5,0.29741679494764434,0.2000977357257415,0.2789199606303861,0.04939925034751387,0.14705882352941174,0,584.7957592010497,63.46891856193543
212,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,5,7,0.29699479898122305,0.18711332836089187,0.2767458381587904,0.03805671313661428,0.14705882352941174,0,584.7957592010497,63.68866300582886
213,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,7,3,0.3176606960568199,0.21406079631702774,0.2975061283261369,0.07092348979617794,0.14705882352941174,0,584.7957592010497,85.89178156852722
214,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,7,5,0.3008270457365789,0.20179724409843747,0.2885963300524605,0.04383698291171166,0.14705882352941174,0,584.7957592010497,85.95310425758362
215,ahotrod/albert_xxlargev1_squad2_512,drive/MyDrive/titleText-threeSentences.csv,True,175,256,128,256,64,7,7,0.28993845019986114,0.19155078435725986,0.2774259721217627,0.03546020006056595,0.14705882352941174,0,584.7957592010497,86.42938828468323
216,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,3,0.2210885886270302,0.12136690011453212,0.20936461748276924,0.07085286887676595,0.11594202898550725,0,713.4519801139833,2.776809930801392
217,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,5,0.23165939206253644,0.1274177214083062,0.21240637408234986,0.054893217198360864,0.1176470588235294,0,713.4519801139833,2.524758100509644
218,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,7,0.22172541549124086,0.11204116150925576,0.20247239751105425,0.0470758749416382,0.1176470588235294,0,713.4519801139833,2.8543732166290283
219,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,3,0.19392816064390786,0.10074328886322327,0.18739483219028952,0.06211205072805305,0.14492753623188406,0,713.4519801139833,3.3702197074890137
220,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,5,0.21672995195135888,0.11373105806998254,0.20300094654181366,0.04599531644836495,0.14705882352941174,0,713.4519801139833,3.4897449016571045
221,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,7,0.2313880284186623,0.12120348804575255,0.2163741785870179,0.04239160922021227,0.14705882352941174,0,713.4519801139833,3.597992420196533
222,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,3,0.23462410164664066,0.14071417291625105,0.2255083172857583,0.06206380036730268,0.17391304347826084,0,713.4519801139833,4.580034017562866
223,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,5,0.2511005476134773,0.14038598630347027,0.2404031601460864,0.044747204979106066,0.17647058823529413,0,713.4519801139833,4.653733015060425
224,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,7,0.24804987365104786,0.13942775174272887,0.2401381151976665,0.04159849575257108,0.17647058823529413,0,713.4519801139833,4.7239830493927
225,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,3,0.2210885886270302,0.12136690011453212,0.20936461748276924,0.07085286887676595,0.11594202898550725,0,713.4519801139833,2.454400062561035
226,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,5,0.23165939206253644,0.1274177214083062,0.21240637408234986,0.054893217198360864,0.1176470588235294,0,713.4519801139833,2.5049304962158203
227,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,7,0.22172541549124086,0.11204116150925576,0.20247239751105425,0.0470758749416382,0.1176470588235294,0,713.4519801139833,2.5274250507354736
228,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,3,0.19392816064390786,0.10074328886322327,0.18739483219028952,0.06211205072805305,0.14492753623188406,0,713.4519801139833,3.4463791847229004
229,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,5,0.21672995195135888,0.11373105806998254,0.20300094654181366,0.04599531644836495,0.14705882352941174,0,713.4519801139833,3.7746288776397705
230,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,7,0.2313880284186623,0.12120348804575255,0.2163741785870179,0.04239160922021227,0.14705882352941174,0,713.4519801139833,3.568394184112549
231,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,7,3,0.23462410164664066,0.14071417291625105,0.2255083172857583,0.06206380036730268,0.17391304347826084,0,713.4519801139833,4.5846595764160165
232,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,7,5,0.2511005476134773,0.14038598630347027,0.2404031601460864,0.044747204979106066,0.17647058823529413,0,713.4519801139833,4.6743032932281485
233,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,7,7,0.24804987365104786,0.13942775174272887,0.2401381151976665,0.04159849575257108,0.17647058823529413,0,713.4519801139833,4.7159576416015625
234,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,3,3,0.2210885886270302,0.12136690011453212,0.20936461748276924,0.07085286887676595,0.11594202898550725,0,713.4519801139833,2.4520416259765625
235,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,3,5,0.23165939206253644,0.1274177214083062,0.21240637408234986,0.054893217198360864,0.1176470588235294,0,713.4519801139833,2.507861852645874
236,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,3,7,0.22172541549124086,0.11204116150925576,0.20247239751105425,0.0470758749416382,0.1176470588235294,0,713.4519801139833,2.581395387649536
237,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,5,3,0.19392816064390786,0.10074328886322327,0.18739483219028952,0.06211205072805305,0.14492753623188406,0,713.4519801139833,3.443399667739868
238,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,5,5,0.21672995195135888,0.11373105806998254,0.20300094654181366,0.04599531644836495,0.14705882352941174,0,713.4519801139833,3.470818996429444
239,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,5,7,0.2313880284186623,0.12120348804575255,0.2163741785870179,0.04239160922021227,0.14705882352941174,0,713.4519801139833,3.566001892089844
240,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,7,3,0.23462410164664066,0.14071417291625105,0.2255083172857583,0.06206380036730268,0.17391304347826084,0,713.4519801139833,4.85606837272644
241,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,7,5,0.2511005476134773,0.14038598630347027,0.2404031601460864,0.044747204979106066,0.17647058823529413,0,713.4519801139833,4.684597730636597
242,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,7,7,0.24804987365104786,0.13942775174272887,0.2401381151976665,0.04159849575257108,0.17647058823529413,0,713.4519801139833,4.738415002822876
243,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,3,3,0.2210885886270302,0.12136690011453212,0.20936461748276924,0.07085286887676595,0.11594202898550725,0,713.4519801139833,2.4516947269439697
244,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,3,5,0.23165939206253644,0.1274177214083062,0.21240637408234986,0.054893217198360864,0.1176470588235294,0,713.4519801139833,2.493452548980713
245,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,3,7,0.22172541549124086,0.11204116150925576,0.20247239751105425,0.0470758749416382,0.1176470588235294,0,713.4519801139833,2.573077917098999
246,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,5,3,0.19392816064390786,0.10074328886322327,0.18739483219028952,0.06211205072805305,0.14492753623188406,0,713.4519801139833,3.4248981475830083
247,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,5,5,0.21672995195135888,0.11373105806998254,0.20300094654181366,0.04599531644836495,0.14705882352941174,0,713.4519801139833,3.53391170501709
248,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,5,7,0.2313880284186623,0.12120348804575255,0.2163741785870179,0.04239160922021227,0.14705882352941174,0,713.4519801139833,3.564365863800049
249,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,7,3,0.23462410164664066,0.14071417291625105,0.2255083172857583,0.06206380036730268,0.17391304347826084,0,713.4519801139833,4.88232421875
250,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,7,5,0.2511005476134773,0.14038598630347027,0.2404031601460864,0.044747204979106066,0.17647058823529413,0,713.4519801139833,4.692718982696533
251,drive/MyDrive/bert_basefi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,7,7,0.24804987365104786,0.13942775174272887,0.2401381151976665,0.04159849575257108,0.17647058823529413,0,713.4519801139833,4.756640434265137
252,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,3,0.15375381914844394,0.043293173660088696,0.13726700192471444,0.06892981651896495,0.1176470588235294,0,713.4519801139833,2.85068941116333
253,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,5,0.1699657626245437,0.049893343753127664,0.14864787186641187,0.04958626833777366,0.1176470588235294,0,713.4519801139833,2.8612680435180664
254,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,7,0.1912642967308504,0.05693513159119496,0.16772550693272284,0.041661339416297946,0.1176470588235294,0,713.4519801139833,2.915605306625366
255,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,3,0.1728200422755667,0.03731198580636058,0.1592040450499986,0.05799551361293308,0.14705882352941174,0,713.4519801139833,4.1111040115356445
256,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,5,0.17479302420584258,0.041520674504117366,0.15934961731960806,0.0499205210522564,0.14705882352941174,0,713.4519801139833,4.131839513778687
257,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,7,0.18416542481790668,0.04701487951551953,0.16789346842420447,0.04243195546806056,0.14705882352941174,0,713.4519801139833,4.258232355117799
258,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,3,0.21113584315512385,0.07959786364261222,0.19220037278660976,0.05600162533479289,0.17647058823529413,0,713.4519801139833,5.475715160369873
259,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,5,0.2097210076395296,0.07188625648224392,0.19691116366690775,0.04217305123154299,0.17647058823529413,0,713.4519801139833,6.021544694900513
260,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,7,0.21742656328653606,0.07858996913533163,0.2034262431234381,0.04060684075880434,0.17647058823529413,0,713.4519801139833,5.659738063812256
261,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,3,0.15375381914844394,0.043293173660088696,0.13726700192471444,0.06892981651896495,0.1176470588235294,0,713.4519801139833,2.823418617248535
262,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,5,0.1699657626245437,0.049893343753127664,0.14864787186641187,0.04958626833777366,0.1176470588235294,0,713.4519801139833,2.9223172664642334
263,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,7,0.1912642967308504,0.05693513159119496,0.16772550693272284,0.041661339416297946,0.1176470588235294,0,713.4519801139833,2.9915215969085693
264,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,3,0.1728200422755667,0.03731198580636058,0.1592040450499986,0.05799551361293308,0.14705882352941174,0,713.4519801139833,4.050912618637085
265,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,5,0.17479302420584258,0.041520674504117366,0.15934961731960806,0.0499205210522564,0.14705882352941174,0,713.4519801139833,4.19884204864502
266,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,7,0.18416542481790668,0.04701487951551953,0.16789346842420447,0.04243195546806056,0.14705882352941174,0,713.4519801139833,4.203691005706787
267,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,7,3,0.21113584315512385,0.07959786364261222,0.19220037278660976,0.05600162533479289,0.17647058823529413,0,713.4519801139833,5.479433298110962
268,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,7,5,0.2097210076395296,0.07188625648224392,0.19691116366690775,0.04217305123154299,0.17647058823529413,0,713.4519801139833,5.600536823272705
269,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,7,7,0.21742656328653606,0.07858996913533163,0.2034262431234381,0.04060684075880434,0.17647058823529413,0,713.4519801139833,6.020331382751465
270,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,3,3,0.15375381914844394,0.043293173660088696,0.13726700192471444,0.06892981651896495,0.1176470588235294,0,713.4519801139833,2.8270158767700195
271,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,3,5,0.1699657626245437,0.049893343753127664,0.14864787186641187,0.04958626833777366,0.1176470588235294,0,713.4519801139833,2.926575183868408
272,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,3,7,0.1912642967308504,0.05693513159119496,0.16772550693272284,0.041661339416297946,0.1176470588235294,0,713.4519801139833,2.9385492801666264
273,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,5,3,0.1728200422755667,0.03731198580636058,0.1592040450499986,0.05799551361293308,0.14705882352941174,0,713.4519801139833,4.085113525390625
274,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,5,5,0.17479302420584258,0.041520674504117366,0.15934961731960806,0.0499205210522564,0.14705882352941174,0,713.4519801139833,4.215593099594116
275,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,5,7,0.18416542481790668,0.04701487951551953,0.16789346842420447,0.04243195546806056,0.14705882352941174,0,713.4519801139833,4.2643139362335205
276,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,7,3,0.21113584315512385,0.07959786364261222,0.19220037278660976,0.05600162533479289,0.17647058823529413,0,713.4519801139833,5.482945919036865
277,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,7,5,0.2097210076395296,0.07188625648224392,0.19691116366690775,0.04217305123154299,0.17647058823529413,0,713.4519801139833,5.573291778564453
278,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,100,256,64,7,7,0.21742656328653606,0.07858996913533163,0.2034262431234381,0.04060684075880434,0.17647058823529413,0,713.4519801139833,5.723135232925415
279,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,3,3,0.15375381914844394,0.043293173660088696,0.13726700192471444,0.06892981651896495,0.1176470588235294,0,713.4519801139833,3.205873250961304
280,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,3,5,0.1699657626245437,0.049893343753127664,0.14864787186641187,0.04958626833777366,0.1176470588235294,0,713.4519801139833,2.942186117172241
281,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,3,7,0.1912642967308504,0.05693513159119496,0.16772550693272284,0.041661339416297946,0.1176470588235294,0,713.4519801139833,2.9970171451568604
282,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,5,3,0.1728200422755667,0.03731198580636058,0.1592040450499986,0.05799551361293308,0.14705882352941174,0,713.4519801139833,4.161113977432252
283,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,5,5,0.17479302420584258,0.041520674504117366,0.15934961731960806,0.0499205210522564,0.14705882352941174,0,713.4519801139833,4.236785173416139
284,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,5,7,0.18416542481790668,0.04701487951551953,0.16789346842420447,0.04243195546806056,0.14705882352941174,0,713.4519801139833,4.222792148590088
285,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,7,3,0.21113584315512385,0.07959786364261222,0.19220037278660976,0.05600162533479289,0.17647058823529413,0,713.4519801139833,5.464111566543579
286,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,7,5,0.2097210076395296,0.07188625648224392,0.19691116366690775,0.04217305123154299,0.17647058823529413,0,713.4519801139833,5.610099792480469
287,drive/MyDrive/squeeze-bertfi_qafi,drive/MyDrive/titleText-threeSentences.csv,False,175,256,128,256,64,7,7,0.21742656328653606,0.07858996913533163,0.2034262431234381,0.04060684075880434,0.17647058823529413,0,713.4519801139833,5.664756774902344
288,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,3,0.22649876161577664,0.12127260742552297,0.20666526106969565,0.06027112495476975,0.1176470588235294,0,713.4519801139833,16.944056272506714
289,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,5,0.2265130457643864,0.11197450341761618,0.2062730363568012,0.04255804562617562,0.1176470588235294,0,713.4519801139833,16.933308839797974
290,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,3,7,0.2405955564050565,0.12221807496226195,0.21944713904106972,0.04548591091899267,0.1176470588235294,0,713.4519801139833,17.356603860855106
291,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,3,0.18207538740581256,0.0738776244141762,0.1717259250402212,0.06213314871403106,0.14705882352941174,0,713.4519801139833,26.858693361282352
292,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,5,0.23225243867721915,0.11371447688550228,0.2149458072588506,0.04604510447233729,0.14705882352941174,0,713.4519801139833,26.95184350013733
293,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,5,7,0.2279045865978997,0.10484295031852307,0.21040077638371,0.04656212132708008,0.14705882352941174,0,713.4519801139833,27.018146514892575
294,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,3,0.2160406148430666,0.10382694188005642,0.20938795377864086,0.0682992971936876,0.17647058823529413,0,713.4519801139833,37.613185167312615
295,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,5,0.27425694841454423,0.15210797233325582,0.2563381797222819,0.05018388925250581,0.17647058823529413,0,713.4519801139833,37.657583951950066
296,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,100,256,64,7,7,0.2545713341882875,0.13506806630918405,0.2447519541056016,0.04537253285355874,0.17647058823529413,0,713.4519801139833,37.772287368774414
297,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,3,0.22649876161577664,0.12127260742552297,0.20666526106969565,0.06027112495476975,0.1176470588235294,0,713.4519801139833,16.887213706970215
298,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,5,0.2265130457643864,0.11197450341761618,0.2062730363568012,0.04255804562617562,0.1176470588235294,0,713.4519801139833,16.92615056037903
299,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,3,7,0.2405955564050565,0.12221807496226195,0.21944713904106972,0.04548591091899267,0.1176470588235294,0,713.4519801139833,16.993860006332394
300,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,3,0.18207538740581256,0.0738776244141762,0.1717259250402212,0.06213314871403106,0.14705882352941174,0,713.4519801139833,27.178290843963623
301,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,5,0.23225243867721915,0.11371447688550228,0.2149458072588506,0.04604510447233729,0.14705882352941174,0,713.4519801139833,27.027211427688602
302,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,5,7,0.2279045865978997,0.10484295031852307,0.21040077638371,0.04656212132708008,0.14705882352941174,0,713.4519801139833,27.05301094055176
303,ktrapeznikov/albert-xlarge-v2-squad-v2,drive/MyDrive/titleText-threeSentences.csv,False,150,256,128,256,64,7,3,0.2160406148430666,0.10382694188005642,0.20938795377864086,0.0682992971936876,0.17647058823529413,0,713.4519801139833,37.547400712966926
